# Time alpha-glucose beta-glucose O2 delta-glucose H2O2
1.216000000000000000e+04 6.210473373560317437e-03 5.311170317919134201e-03 1.152164369147939439e-02 4.884783563085206559e-01 4.884783563085206559e-01
1.218000000000000000e+04 6.187463604813365874e-03 5.300292111984327044e-03 1.148775571679763567e-02 4.885122442832024459e-01 4.885122442832024459e-01
1.220000000000000000e+04 6.164597793896739973e-03 5.289436018445610281e-03 1.145403381234229301e-02 4.885459661876577764e-01 4.885459661876577764e-01
1.222000000000000000e+04 6.141874925431603169e-03 5.278601926110766153e-03 1.142047685154231121e-02 4.885795231484577616e-01 4.885795231484577616e-01
1.224000000000000000e+04 6.119293976710085681e-03 5.267789746972994895e-03 1.138708372368302246e-02 4.886129162763170330e-01 4.886129162763170330e-01
1.226000000000000000e+04 6.096853917695280178e-03 5.256999416210913004e-03 1.135385333390613594e-02 4.886461466660939057e-01 4.886461466660939057e-01
1.228000000000000000e+04 6.074553711021246985e-03 5.246230892188554103e-03 1.132078460320974297e-02 4.886792153967903229e-01 4.886792153967903229e-01
1.230000000000000000e+04 6.052392311993011476e-03 5.235484156455368077e-03 1.128787646844832057e-02 4.887121235315517453e-01 4.887121235315517453e-01
1.232000000000000000e+04 6.030368668586562342e-03 5.224759213746220203e-03 1.125512788233272443e-02 4.887448721176673172e-01 4.887448721176673172e-01
1.234000000000000000e+04 6.008481721448856797e-03 5.214056091981393755e-03 1.122253781343019244e-02 4.887774621865698665e-01 4.887774621865698665e-01
1.236000000000000000e+04 5.986730403897813635e-03 5.203374842266589133e-03 1.119010524616434465e-02 4.888098947538356831e-01 4.888098947538356831e-01
1.238000000000000000e+04 5.965113641922321040e-03 5.192715538892921263e-03 1.115782918081518506e-02 4.888421708191848514e-01 4.888421708191848514e-01
1.240000000000000000e+04 5.943630354182227911e-03 5.182078279336924803e-03 1.112570863351909634e-02 4.888742913664809731e-01 4.888742913664809731e-01
1.242000000000000000e+04 5.922279452008352534e-03 5.171463184260547200e-03 1.109374263626884335e-02 4.889062573637312226e-01 4.889062573637312226e-01
1.244000000000000000e+04 5.901059839402476512e-03 5.160870397511156497e-03 1.106193023691357663e-02 4.889380697630864581e-01 4.889380697630864581e-01
1.246000000000000000e+04 5.879970413037345633e-03 5.150300086121534400e-03 1.103027049915882365e-02 4.889697295008412214e-01 4.889697295008412214e-01
1.248000000000000000e+04 5.859010062256674208e-03 5.139752440309880606e-03 1.099876250256649757e-02 4.890012374974335718e-01 4.890012374974335718e-01
1.250000000000000000e+04 5.838177669075138992e-03 5.129227673479810207e-03 1.096740534255489195e-02 4.890325946574451410e-01 4.890325946574451410e-01
1.252000000000000000e+04 5.817472108178383533e-03 5.118726022220357157e-03 1.093619813039868258e-02 4.890638018696013556e-01 4.890638018696013556e-01
1.254000000000000000e+04 5.796892246923014691e-03 5.108247746305969936e-03 1.090513999322892738e-02 4.890948600067711038e-01 4.890948600067711038e-01
1.256000000000000000e+04 5.776436945336607849e-03 5.097793128696515019e-03 1.087423007403306649e-02 4.891257699259670133e-01 4.891257699259670133e-01
1.258000000000000000e+04 5.756105056117699972e-03 5.087362475537273408e-03 1.084346753165491700e-02 4.891565324683451177e-01 4.891565324683451177e-01
1.260000000000000000e+04 5.735895424635798281e-03 5.076956116158945834e-03 1.081285154079468687e-02 4.891871484592053565e-01 4.891871484592053565e-01
1.262000000000000000e+04 5.715806888931368977e-03 5.066574403077647552e-03 1.078238129200895928e-02 4.892176187079910754e-01 4.892176187079910754e-01
1.264000000000000000e+04 5.695838279715848516e-03 5.056217711994910949e-03 1.075205599171070135e-02 4.892479440082893594e-01 4.892479440082893594e-01
1.266000000000000000e+04 5.675988420371636672e-03 5.045886441797684668e-03 1.072187486216926409e-02 4.892781251378308105e-01 4.892781251378308105e-01
1.268000000000000000e+04 5.656256126952098270e-03 5.035581014558334484e-03 1.069183714151037551e-02 4.893081628584896592e-01 4.893081628584896592e-01
1.270000000000000000e+04 5.636640208181564922e-03 5.025301875534643296e-03 1.066194208371615271e-02 4.893380579162839306e-01 4.893380579162839306e-01
1.272000000000000000e+04 5.617139465455332423e-03 5.015049493169809400e-03 1.063218895862508458e-02 4.893678110413749449e-01 4.893678110413749449e-01
1.274000000000000000e+04 5.597752692839659885e-03 5.004824359092447349e-03 1.060257705193205086e-02 4.893974229480679838e-01 4.893974229480679838e-01
1.276000000000000000e+04 5.578478677071776679e-03 4.994626988116591428e-03 1.057310566518830999e-02 4.894268943348117351e-01 4.894268943348117351e-01
1.278000000000000000e+04 5.559316197559872885e-03 4.984457918241688712e-03 1.054377411580150609e-02 4.894562258841985702e-01 4.894562258841985702e-01
1.280000000000000000e+04 5.540264026383107110e-03 4.974317710652605140e-03 1.051458173703565500e-02 4.894854182629643780e-01 4.894854182629643780e-01
1.282000000000000000e+04 5.521320928291599539e-03 4.964206949719622911e-03 1.048552787801116520e-02 4.895144721219888972e-01 4.895144721219888972e-01
1.284000000000000000e+04 5.502485660706439748e-03 4.954126242998439615e-03 1.045661190370482212e-02 4.895433880962952178e-01 4.895433880962952178e-01
1.286000000000000000e+04 5.483756973719678893e-03 4.944076221230171708e-03 1.042783319494979509e-02 4.895721668050502795e-01 4.895721668050502795e-01
1.288000000000000000e+04 5.465133610094337520e-03 4.934057538341351037e-03 1.039919114843563218e-02 4.896008088515644285e-01 4.896008088515644285e-01
1.290000000000000000e+04 5.446614305264396889e-03 4.924070871443925711e-03 1.037068517670826535e-02 4.896293148232918058e-01 4.896293148232918058e-01
1.292000000000000000e+04 5.428197787334805915e-03 4.914116920835260964e-03 1.034231470817001050e-02 4.896576852918300693e-01 4.896576852918300693e-01
1.294000000000000000e+04 5.409882777081481166e-03 4.904196409998137426e-03 1.031407918707956221e-02 4.896859208129205054e-01 4.896859208129205054e-01
1.296000000000000000e+04 5.391667987951299923e-03 4.894310085600755457e-03 1.028597807355199900e-02 4.897140219264480843e-01 4.897140219264480843e-01
1.298000000000000000e+04 5.373552126062107123e-03 4.884458717496729073e-03 1.025801084355877982e-02 4.897419891564412930e-01 4.897419891564412930e-01
1.300000000000000000e+04 5.355533890202712755e-03 4.874643098725090287e-03 1.023017698892774580e-02 4.897698230110723028e-01 4.897698230110723028e-01
1.302000000000000000e+04 5.337611971832891856e-03 4.864864045510286505e-03 1.020247601734312198e-02 4.897975239826569127e-01 4.897975239826569127e-01
1.304000000000000000e+04 5.319785055083386255e-03 4.855122397262183129e-03 1.017490745234551214e-02 4.898250925476545503e-01 4.898250925476545503e-01
1.306000000000000000e+04 5.302051816755901092e-03 4.845419016576061819e-03 1.014747083333190567e-02 4.898525291666681603e-01 4.898525291666681603e-01
1.308000000000000000e+04 5.284410926323106564e-03 4.835754789232620497e-03 1.012016571555567068e-02 4.898798342844443710e-01 4.898798342844443710e-01
1.310000000000000000e+04 5.266861045928640517e-03 4.826130624197974214e-03 1.009299167012655749e-02 4.899070083298734946e-01 4.899070083298734946e-01
1.312000000000000000e+04 5.249400830387103249e-03 4.816547453623654280e-03 1.006594828401070202e-02 4.899340517159893604e-01 4.899340517159893604e-01
1.314000000000000000e+04 5.232028927184062712e-03 4.807006232846608267e-03 1.003903516003061547e-02 4.899609648399694262e-01 4.899609648399694262e-01
1.316000000000000000e+04 5.214743976476051909e-03 4.797507940389200871e-03 1.001225191686519640e-02 4.899877480831348331e-01 4.899877480831348331e-01
1.318000000000000000e+04 5.197544611090566292e-03 4.788053577959213922e-03 9.985598189049725570e-03 4.900144018109503508e-01 4.900144018109503508e-01
1.320000000000000000e+04 5.180429456526070703e-03 4.778644170449845505e-03 9.959073626975860696e-03 4.900409263730242104e-01 4.900409263730242104e-01
1.322000000000000000e+04 5.163397130951992431e-03 4.769280765939709968e-03 9.932677896891646888e-03 4.900673221031083826e-01 4.900673221031083826e-01
1.324000000000000000e+04 5.146446245208725553e-03 4.759964435692837052e-03 9.906410680901506227e-03 4.900935893190985215e-01 4.900935893190985215e-01
1.326000000000000000e+04 5.129575572014291769e-03 4.750695965811749244e-03 9.880271537825982900e-03 4.901197284621740535e-01 4.901197284621740535e-01
1.328000000000000000e+04 5.112788995073801190e-03 4.741466943111137533e-03 9.854255938184879743e-03 4.901457440618151584e-01 4.901457440618151584e-01
1.330000000000000000e+04 5.096088506535855281e-03 4.732272686435412025e-03 9.828361192971207458e-03 4.901716388070288533e-01 4.901716388070288533e-01
1.332000000000000000e+04 5.079473901293544286e-03 4.723112565524502024e-03 9.802586466817987329e-03 4.901974135331820248e-01 4.901974135331820248e-01
1.334000000000000000e+04 5.062944969108406149e-03 4.713985961783673066e-03 9.776930930892021102e-03 4.902230690691080084e-01 4.902230690691080084e-01
1.336000000000000000e+04 5.046501494610417839e-03 4.704892268283528654e-03 9.751393762893887512e-03 4.902486062371061437e-01 4.902486062371061437e-01
1.338000000000000000e+04 5.030143257298003157e-03 4.695830889760007655e-03 9.725974147057950964e-03 4.902740258529421080e-01 4.902740258529421080e-01
1.340000000000000000e+04 5.013870031538025795e-03 4.686801242614387769e-03 9.700671274152354584e-03 4.902993287258476940e-01 4.902993287258476940e-01
1.342000000000000000e+04 4.997681586565796280e-03 4.677802754913284664e-03 9.675484341479021963e-03 4.903245156585210318e-01 4.903245156585210318e-01
1.344000000000000000e+04 4.981577686485066762e-03 4.668834866388650237e-03 9.650412552873658886e-03 4.903495874471263671e-01 4.903495874471263671e-01
1.346000000000000000e+04 4.965558090268031889e-03 4.659897028437773488e-03 9.625455118705746396e-03 4.903745448812942831e-01 4.903745448812942831e-01
1.348000000000000000e+04 4.949622551755332271e-03 4.650988704123281380e-03 9.600611255878554670e-03 4.903993887441214783e-01 4.903993887441214783e-01
1.350000000000000000e+04 4.933770819656048412e-03 4.642109368173137976e-03 9.575880187829127407e-03 4.904241198121709333e-01 4.904241198121709333e-01
1.352000000000000000e+04 4.918002637547706779e-03 4.633258506980644439e-03 9.551261144528292238e-03 4.904487388554717442e-01 4.904487388554717442e-01
1.354000000000000000e+04 4.902317743876276335e-03 4.624435618604438164e-03 9.526753362480655518e-03 4.904732466375194000e-01 4.904732466375194000e-01
1.356000000000000000e+04 4.886715871956170271e-03 4.615640212768497112e-03 9.502356084724607535e-03 4.904976439152754497e-01 4.904976439152754497e-01
1.358000000000000000e+04 4.871196749970243406e-03 4.606871810862132877e-03 9.478068560832317302e-03 4.905219314391677243e-01 4.905219314391677243e-01
1.360000000000000000e+04 4.855760100969794789e-03 4.598129945939995883e-03 9.453890046909730824e-03 4.905461099530902813e-01 4.905461099530902813e-01
1.362000000000000000e+04 4.840405642874566830e-03 4.589414162722073656e-03 9.429819805596581506e-03 4.905701801944034601e-01 4.905701801944034601e-01
1.364000000000000000e+04 4.825133088472745302e-03 4.580724017593692556e-03 9.405857106066379744e-03 4.905941428939336602e-01 4.905941428939336602e-01
1.366000000000000000e+04 4.809942145420960206e-03 4.572059078605514304e-03 9.382001224026414662e-03 4.906179987759736183e-01 4.906179987759736183e-01
1.368000000000000000e+04 4.794832516244282306e-03 4.563418925473536857e-03 9.358251441717761049e-03 4.906417485582822979e-01 4.906417485582822979e-01
1.370000000000000000e+04 4.779803898336229193e-03 4.554803149579099604e-03 9.334607047915268949e-03 4.906653929520847779e-01 4.906653929520847779e-01
1.372000000000000000e+04 4.764855983958759221e-03 4.546211353968874699e-03 9.311067337927574072e-03 4.906889326620724745e-01 4.906889326620724745e-01
1.374000000000000000e+04 4.749988460242274106e-03 4.537643153354874864e-03 9.287631613597089122e-03 4.907123683864029751e-01 4.907123683864029751e-01
1.376000000000000000e+04 4.735201009185620660e-03 4.529098174114447317e-03 9.264299183300008997e-03 4.907357008167000378e-01 4.907357008167000378e-01
1.378000000000000000e+04 4.720493307656088190e-03 4.520576054290279845e-03 9.241069361946309055e-03 4.907589306380537031e-01 4.907589306380537031e-01
1.380000000000000000e+04 4.705865027389408498e-03 4.512076443590394732e-03 9.217941470979743382e-03 4.907820585290202930e-01 4.907820585290202930e-01
1.382000000000000000e+04 4.691315834989757613e-03 4.503599003388152229e-03 9.194914838377849994e-03 4.908050851616221899e-01 4.908050851616221899e-01
1.384000000000000000e+04 4.676845391929754930e-03 4.495143406722250552e-03 9.171988798651947369e-03 4.908280112013481133e-01 4.908280112013481133e-01
1.386000000000000000e+04 4.662453354550463204e-03 4.486709338296725885e-03 9.149162692847129241e-03 4.908508373071528985e-01 4.908508373071528985e-01
1.388000000000000000e+04 4.648139374061387684e-03 4.478296494480948908e-03 9.126435868542278479e-03 4.908735641314577736e-01 4.908735641314577736e-01
1.390000000000000000e+04 4.633903096540478717e-03 4.469904583309630870e-03 9.103807679850049739e-03 4.908961923201499711e-01 4.908961923201499711e-01
1.392000000000000000e+04 4.619744162934128276e-03 4.461533324482817517e-03 9.081277487416886812e-03 4.909187225125831722e-01 4.909187225125831722e-01
1.394000000000000000e+04 4.605662209057171698e-03 4.453182449365894295e-03 9.058844658423007012e-03 4.909411553415770069e-01 4.909411553415770069e-01
1.396000000000000000e+04 4.591656865592889415e-03 4.444851700989582884e-03 9.036508566582413318e-03 4.909634914334176092e-01 4.909634914334176092e-01
1.398000000000000000e+04 4.577727758093003488e-03 4.436540834049941193e-03 9.014268592142885700e-03 4.909857314078571733e-01 4.909857314078571733e-01
1.400000000000000000e+04 4.563874506977680205e-03 4.428249614908365099e-03 8.992124121885986324e-03 4.910078758781140640e-01 4.910078758781140640e-01
1.402000000000000000e+04 4.550096727535528351e-03 4.419977821591590181e-03 8.970074549127059552e-03 4.910299254508729838e-01 4.910299254508729838e-01
1.404000000000000000e+04 4.536394029923600940e-03 4.411725243791684778e-03 8.948119273715226737e-03 4.910518807262848062e-01 4.910518807262848062e-01
1.406000000000000000e+04 4.522766019167393479e-03 4.403491682866058667e-03 8.926257702033393165e-03 4.910737422979666311e-01 4.910737422979666311e-01
1.408000000000000000e+04 4.509212295160846574e-03 4.395276951837456120e-03 8.904489246998242846e-03 4.910955107530017849e-01 4.910955107530017849e-01
1.410000000000000000e+04 4.495732452666341590e-03 4.387080875393960244e-03 8.882813328060243721e-03 4.911171866719398205e-01 4.911171866719398205e-01
1.412000000000000000e+04 4.482326081314705855e-03 4.378903289888991246e-03 8.861229371203638988e-03 4.911387706287964061e-01 4.911387706287964061e-01
1.414000000000000000e+04 4.468992765605207459e-03 4.370744043341306430e-03 8.839736808946455776e-03 4.911602631910536032e-01 4.911602631910536032e-01
1.416000000000000000e+04 4.455732084905560456e-03 4.362602995434998465e-03 8.818335080340499940e-03 4.911816649196595330e-01 4.911816649196595330e-01
1.418000000000000000e+04 4.442543613451920524e-03 4.354480017519502325e-03 8.797023630971363001e-03 4.912029763690286543e-01 4.912029763690286543e-01
1.420000000000000000e+04 4.429426920348886708e-03 4.346374992609584008e-03 8.775801912958411735e-03 4.912241980870416524e-01 4.912241980870416524e-01
1.422000000000000000e+04 4.416381569569502279e-03 4.338287815385351819e-03 8.754669384954795117e-03 4.912453306150452170e-01 4.912453306150452170e-01
1.424000000000000000e+04 4.403407119955252136e-03 4.330218392192248557e-03 8.733625512147442579e-03 4.912663744878525973e-01 4.912663744878525973e-01
1.426000000000000000e+04 4.390503125216068010e-03 4.322166641041055857e-03 8.712669766257064019e-03 4.912873302337429915e-01 4.912873302337429915e-01
1.428000000000000000e+04 4.377669133930320658e-03 4.314132491607891584e-03 8.691801625538153261e-03 4.913081983744618797e-01 4.913081983744618797e-01
1.430000000000000000e+04 4.364904689544827666e-03 4.306115885234210704e-03 8.671020574778979390e-03 4.913289794252210796e-01 4.913289794252210796e-01
1.432000000000000000e+04 4.352209330374848251e-03 4.298116774926807014e-03 8.650326105301595417e-03 4.913496738946984688e-01 4.913496738946984688e-01
1.434000000000000000e+04 4.339582589604084988e-03 4.290135125357809678e-03 8.629717714961834818e-03 4.913702822850382068e-01 4.913702822850382068e-01
1.436000000000000000e+04 4.327023995284683816e-03 4.282170912864686693e-03 8.609194908149311529e-03 4.913908050918507353e-01 4.913908050918507353e-01
1.438000000000000000e+04 4.314533070337234905e-03 4.274224125450243154e-03 8.588757195787418211e-03 4.914112428042126113e-01 4.914112428042126113e-01
1.440000000000000000e+04 4.302109332550770049e-03 4.266294762782620389e-03 8.568404095333331458e-03 4.914315959046667293e-01 4.914315959046667293e-01
1.442000000000000000e+04 4.289752294582767876e-03 4.258382836195296825e-03 8.548135130778004853e-03 4.914518648692220437e-01 4.914518648692220437e-01
1.444000000000000000e+04 4.277461463959145171e-03 4.250488368687090589e-03 8.527949832646177647e-03 4.914720501673538466e-01 4.914720501673538466e-01
1.446000000000000000e+04 4.265236343074267286e-03 4.242611394922155173e-03 8.507847737996364346e-03 4.914921522620036565e-01 4.914921522620036565e-01
1.448000000000000000e+04 4.253076429190939464e-03 4.234751961229981168e-03 8.487828390420861652e-03 4.915121716095791626e-01 4.915121716095791626e-01
1.450000000000000000e+04 4.240981214440411179e-03 4.226910125605398000e-03 8.467891340045750198e-03 4.915321086599542810e-01 4.915321086599542810e-01
1.452000000000000000e+04 4.228950185822375266e-03 4.219085957708569590e-03 8.448036143530885875e-03 4.915519638564691540e-01 4.915519638564691540e-01
1.454000000000000000e+04 4.216982825204968789e-03 4.211279538865000428e-03 8.428262364069910237e-03 4.915717376359301505e-01 4.915717376359301505e-01
1.456000000000000000e+04 4.205078609324771309e-03 4.203490962065531238e-03 8.408569571390243566e-03 4.915914304286098102e-01 4.915914304286098102e-01
1.458000000000000000e+04 4.193237009786804879e-03 4.195720331966337237e-03 8.388957341753083136e-03 4.916110426582469550e-01 4.916110426582469550e-01
1.460000000000000000e+04 4.181457493064537519e-03 4.187967764888935948e-03 8.369425257953415354e-03 4.916305747420466332e-01 4.916305747420466332e-01
1.462000000000000000e+04 4.169739520499877138e-03 4.180233388820178524e-03 8.349972909319996681e-03 4.916500270906800640e-01 4.916500270906800640e-01
1.464000000000000000e+04 4.158082548303178479e-03 4.172517343412253214e-03 8.330599891715372712e-03 4.916694001082846377e-01 4.916694001082846377e-01
1.466000000000000000e+04 4.146486027553237044e-03 4.164819779982688840e-03 8.311305807535867771e-03 4.916886941924641929e-01 4.916886941924641929e-01
1.468000000000000000e+04 4.134949404197292566e-03 4.157140861514347849e-03 8.292090265711583169e-03 4.917079097342884619e-01 4.917079097342884619e-01
1.470000000000000000e+04 4.123472119051029006e-03 4.149480762655432392e-03 8.272952881706402417e-03 4.917270471182936253e-01 4.917270471182936253e-01
1.472000000000000000e+04 4.112053607798571951e-03 4.141839669719480851e-03 8.253893277517992955e-03 4.917461067224820348e-01 4.917461067224820348e-01
1.474000000000000000e+04 4.100693300992492088e-03 4.134217780685368708e-03 8.234911081677800948e-03 4.917650889183222129e-01 4.917650889183222129e-01
1.476000000000000000e+04 4.089390624053800861e-03 4.126615305197309409e-03 8.216005929251051290e-03 4.917839940707489643e-01 4.917839940707489643e-01
1.478000000000000000e+04 4.078144997271956548e-03 4.119032464564854369e-03 8.197177461836751070e-03 4.918028225381632645e-01 4.918028225381632645e-01
1.480000000000000000e+04 4.066955835804857318e-03 4.111469491762889499e-03 8.178425327567689571e-03 4.918215746724323711e-01 4.918215746724323711e-01
1.482000000000000000e+04 4.055822549678849039e-03 4.103926631431642144e-03 8.159749181110431335e-03 4.918402508188896016e-01 4.918402508188896016e-01
1.484000000000000000e+04 4.044744543788714869e-03 4.096404139876672415e-03 8.141148683665328303e-03 4.918588513163347220e-01 4.918588513163347220e-01
1.486000000000000000e+04 4.033721217897687401e-03 4.088902285068880989e-03 8.122623502966509410e-03 4.918773764970335027e-01 4.918773764970335027e-01
1.488000000000000000e+04 4.022751966637439121e-03 4.081421346644504775e-03 8.104173313281885782e-03 4.918958266867181628e-01 4.918958266867181628e-01
1.490000000000000000e+04 4.011836179508085874e-03 4.073961615905117781e-03 8.085797795413145542e-03 4.919142022045868701e-01 4.919142022045868701e-01
1.492000000000000000e+04 4.000973240878187738e-03 4.066523395817631982e-03 8.067496636695760739e-03 4.919325033633042965e-01 4.919325033633042965e-01
1.494000000000000000e+04 3.990162529984749018e-03 4.059107001014296452e-03 8.049269530998985622e-03 4.919507304690010629e-01 4.919507304690010629e-01
1.496000000000000000e+04 3.979403420933214780e-03 4.051712757792695629e-03 8.031116178725851429e-03 4.919688838212741833e-01 4.919688838212741833e-01
1.498000000000000000e+04 3.968695282697476921e-03 4.044341004115754520e-03 8.013036286813171594e-03 4.919869637131868423e-01 4.919869637131868423e-01
1.500000000000000000e+04 3.958037479119867232e-03 4.036992089611732629e-03 7.995029568731541747e-03 4.920049704312685068e-01 4.920049704312685068e-01
1.502000000000000000e+04 3.947429368911162598e-03 4.029666375574228292e-03 7.977095744485332776e-03 4.920229042555147037e-01 4.920229042555147037e-01
